Pages les plus populaires,Clics,Impressions,CTR,Position
https://www.michelinman.com/auto/manufacturers/maserati/ghibli,12,683,1.76%,25.36
https://www.michelinman.com/motorcycle/manufacturers/yamaha/yzf-r7,12,578,2.08%,13.3
https://www.michelinman.com/auto/manufacturers/infiniti/qx70,12,406,2.96%,30.53
https://www.michelinman.com/motorcycle/manufacturers/bmw/g-310-r/g-310-r,12,403,2.98%,39.39
https://www.michelinman.com/auto/manufacturers/audi/q4-e-tron,12,341,3.52%,13.01
https://www.michelinman.com/auto/manufacturers/mercedes-benz/sprinter-3500xd,12,278,4.32%,36.22
https://www.michelinman.com/auto/manufacturers/audi/s3,12,254,4.72%,14.86
https://www.michelinman.com/auto/manufacturers/chevrolet/avalanche,12,250,4.8%,17.47
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/versys-x-300,12,246,4.88%,9.13
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/low-rider-s,12,197,6.09%,11.38
https://www.michelinman.com/motorcycle/manufacturers/yamaha/fz6/fz6,12,189,6.35%,11.74
https://www.michelinman.com/auto/manufacturers/bmw/x2,12,188,6.38%,13.75
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/z900rs,12,182,6.59%,9.13
https://www.michelinman.com/auto/manufacturers/maserati/quattroporte,12,169,7.1%,17.19
https://www.michelinman.com/auto/manufacturers/ford/f-150-king-ranch,12,161,7.45%,15.97
https://www.michelinman.com/auto/manufacturers/infiniti/qx80,12,145,8.28%,13.52
https://www.michelinman.com/auto/manufacturers/bmw/128i,12,139,8.63%,19.87
https://www.michelinman.com/motorcycle/manufacturers/yamaha/majesty-400-abs,12,136,8.82%,28.33
https://www.michelinman.com/auto/manufacturers/mercedes-benz/clk500,12,118,10.17%,28.64
https://www.michelinman.com/motorcycle/manufacturers/moto-guzzi,12,114,10.53%,9.21
https://www.michelinman.com/motorcycle/manufacturers/bmw/r18/r18,12,106,11.32%,23
https://www.michelinman.com/motorcycle/manufacturers/triumph/tiger-900-gt-pro,12,97,12.37%,9.08
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/fld-dyna-switchback/fld-dyna-switchback,12,95,12.63%,16.66
https://www.michelinman.com/auto/manufacturers/porsche/718-boxster,12,93,12.9%,22.66
https://www.michelinman.com/motorcycle/manufacturers/bmw/k-1600-gt,12,66,18.18%,12.23
https://www.michelinman.com/motorcycle/manufacturers/sym,12,61,19.67%,16.44
https://www.michelinman.com/motorcycle/manufacturers/triumph/speedmaster,12,41,29.27%,25.83
https://www.michelinman.com/auto/manufacturers/mercedes-benz/eqs-amg,12,40,30%,7.28
https://www.michelinman.com/auto/manufacturers/mitsubishi/outlander-sport,11,2359,0.47%,23
https://www.michelinman.com/auto/manufacturers/jaguar,11,2190,0.5%,16.11
https://www.michelinman.com/auto/manufacturers/dodge/journey,11,2024,0.54%,41.15
https://www.michelinman.com/auto/manufacturers/lexus/gs300,11,1190,0.92%,26
https://www.michelinman.com/auto/manufacturers/bmw/535i-xdrive,11,611,1.8%,19.51
https://www.michelinman.com/auto/manufacturers/alfa-romeo/stelvio,11,388,2.84%,15.11
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/pan-america,11,354,3.11%,13.2
https://www.michelinman.com/auto/manufacturers/gmc/savana-2500,11,311,3.54%,14.96
https://www.michelinman.com/auto/manufacturers/land-rover/discovery,11,310,3.55%,16.19
https://www.michelinman.com/auto/manufacturers/audi/a4-allroad,11,285,3.86%,15.6
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/low-rider-s/low-rider-s,11,225,4.89%,11.88
https://www.michelinman.com/auto/manufacturers/mercedes-benz/g63-4x4-squared-amg,11,188,5.85%,39.19
https://www.michelinman.com/auto/manufacturers/mercedes-benz/eqs-450-plus,11,173,6.36%,20.73
https://www.michelinman.com/motorcycle/manufacturers/honda/cb500f/cb500f,11,147,7.48%,11.33
https://www.michelinman.com/auto/manufacturers/volvo/s90,11,133,8.27%,21.81
https://www.michelinman.com/motorcycle/manufacturers/bmw/f-700-gs/f-700-gs,11,103,10.68%,22.09
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/flxrs-low-rider-st/flxrs-low-rider-st,11,84,13.1%,7.65
https://www.michelinman.com/motorcycle/manufacturers/honda/nc-750-x/nc-750-x,11,82,13.41%,21.34
https://www.michelinman.com/auto/manufacturers/volkswagen/arteon,11,63,17.46%,10.17
https://www.michelinman.com/auto/manufacturers/fiat/500x,11,57,19.3%,12.37
https://www.michelinman.com/motorcycle/manufacturers/triumph/tiger-850-sport,11,50,22%,24.88
https://www.michelinman.com/motorcycle/manufacturers/honda/cb1000r/cb1000r,11,26,42.31%,6.65
https://www.michelinman.com/auto/manufacturers/bmw/528i-xdrive,10,919,1.09%,22.3
https://www.michelinman.com/auto/manufacturers/bmw/428i-gran-coupe,10,711,1.41%,29.97
https://www.michelinman.com/auto/manufacturers/buick/lesabre,10,495,2.02%,19.21
https://www.michelinman.com/motorcycle/manufacturers/yamaha/mt-10/mt-10,10,455,2.2%,15.56
https://www.michelinman.com/auto/manufacturers/chevrolet/equinox-ev,10,413,2.42%,36.48
https://www.michelinman.com/auto/manufacturers/chevrolet/cobalt,10,394,2.54%,29.32
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/vrscf-v-rod-muscle/vrscf-v-rod-muscle,10,340,2.94%,37.71
https://www.michelinman.com/auto/manufacturers/mercedes-benz/c280,10,209,4.78%,30.84
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/xl-883-n-sportster-iron/xl-883-n-sportster-iron,10,194,5.15%,17.97
https://www.michelinman.com/auto/manufacturers/rivian/r1s,10,191,5.24%,25.27
https://www.michelinman.com/motorcycle/manufacturers/honda/cmx-1100-d-slash-d2-rebel/cmx-1100-d-slash-d2-rebel,10,154,6.49%,7.56
https://www.michelinman.com/auto/manufacturers/mercedes-benz/sl55-amg,10,132,7.58%,45.2
https://www.michelinman.com/motorcycle/manufacturers/honda/winner-slash-supra-gtr-slash-rs150r/winner-slash-supra-gtr-slash-rs150r,10,104,9.62%,15.53
https://www.michelinman.com/motorcycle/manufacturers/honda/cbr650f/cbr650f,10,99,10.1%,22.17
https://www.michelinman.com/motorcycle/manufacturers/bmw/m-1000-rr/m-1000-rr,10,92,10.87%,27.45
https://www.michelinman.com/motorcycle/manufacturers/triumph/thruxton-900,10,90,11.11%,12.62
https://www.michelinman.com/auto/manufacturers/mercedes-benz/g550,10,81,12.35%,15.11
https://www.michelinman.com/auto/manufacturers/bmw/230i,10,67,14.93%,8.82
https://www.michelinman.com/motorcycle/manufacturers/honda/cb300r,10,66,15.15%,6.18
https://www.michelinman.com/auto/manufacturers/lexus/rx450hl,10,62,16.13%,32.79
https://www.michelinman.com/motorcycle/manufacturers/indian/challenger/challenger,10,61,16.39%,7.7
https://www.michelinman.com/motorcycle/manufacturers/honda/cb300r/cb300r,10,61,16.39%,9.33
https://www.michelinman.com/motorcycle/manufacturers/puma,10,60,16.67%,7.83
https://www.michelinman.com/motorcycle/manufacturers/triumph/street-twin,10,51,19.61%,7.45
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/fxsts-springer-softail/fxsts-springer-softail,10,50,20%,30.94
https://www.michelinman.com/motorcycle/manufacturers/husqvarna/fe-501,10,48,20.83%,8.94
https://www.michelinman.com/motorcycle/manufacturers/vespa/et4-150,10,47,21.28%,15.85
https://www.michelinman.com/auto/manufacturers/mercedes-benz/gle580,10,40,25%,21.15
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/zx-4rr/zx-4rr,10,30,33.33%,6.6
https://www.michelinman.com/auto/manufacturers/mitsubishi/outlander,9,1338,0.67%,21.41
https://www.michelinman.com/auto/manufacturers/hyundai/veloster,9,1236,0.73%,18.62
https://www.michelinman.com/auto/manufacturers/kia/sedona,9,1056,0.85%,21.45
https://www.michelinman.com/auto/manufacturers/rolls-royce/phantom,9,794,1.13%,26.97
https://www.michelinman.com/motorcycle/manufacturers/yamaha/yzf-r1,9,745,1.21%,17.83
https://www.michelinman.com/auto/manufacturers/chrysler/pt-cruiser,9,703,1.28%,23.81
https://www.michelinman.com/auto/manufacturers/buick/lucerne,9,624,1.44%,19.18
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/fxdx-dyna-super-glide-sport/fxdx-dyna-super-glide-sport,9,599,1.5%,41.75
https://www.michelinman.com/auto/manufacturers/lamborghini/huracan,9,587,1.53%,19.29
https://www.michelinman.com/auto/manufacturers/toyota/solara,9,533,1.69%,21.66
https://www.michelinman.com/auto/manufacturers/hummer/h3,9,518,1.74%,21.36
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/fxstb-softail-night-train/fxstb-softail-night-train,9,440,2.05%,41.63
https://www.michelinman.com/motorcycle/manufacturers/italika,9,330,2.73%,11.39
https://www.michelinman.com/motorcycle/manufacturers/indian/scout-sixty,9,322,2.8%,14.79
https://www.michelinman.com/auto/manufacturers/lexus/es250,9,140,6.43%,17.56
https://www.michelinman.com/motorcycle/manufacturers/bmw/f-800-gs-adventure/f-800-gs-adventure,9,135,6.67%,24.47
https://www.michelinman.com/auto/manufacturers/mercedes-benz/cls550,9,127,7.09%,16.54
https://www.michelinman.com/motorcycle/manufacturers/honda/gl-1500-se-goldwing/gl-1500-se-goldwing,9,100,9%,14.58
https://www.michelinman.com/auto/manufacturers/acura/rl,9,100,9%,16.25
https://www.michelinman.com/auto/manufacturers/mercedes-benz/c350,9,99,9.09%,14.34
https://www.michelinman.com/auto/manufacturers/lincoln/mks,9,84,10.71%,19.94
https://www.michelinman.com/auto/manufacturers/ford/f-350-super-duty-xlt,9,82,10.98%,18.57
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/ninja-500-se/ninja-500-se,9,81,11.11%,8.44
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/xl-883-c-sportster-custom/xl-883-c-sportster-custom,9,76,11.84%,29.33
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/fxstd-softail-deuce/fxstd-softail-deuce,9,68,13.24%,35.57
https://www.michelinman.com/auto/manufacturers/bmw/525i,9,67,13.43%,17.15
https://www.michelinman.com/motorcycle/manufacturers/yamaha/xp-500-t-max/xp-500-t-max,9,63,14.29%,18.95
https://www.michelinman.com/auto/manufacturers/chevrolet/silverado-ev,9,49,18.37%,25.88
https://www.michelinman.com/auto/manufacturers/bmw/i3s,9,48,18.75%,29.52
https://www.michelinman.com/auto/manufacturers/mercedes-benz/560sec,9,44,20.45%,24.2
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/eliminator-500/eliminator-500,9,39,23.08%,10.36
https://www.michelinman.com/auto/manufacturers/mercedes-benz/s450,9,30,30%,17.13
https://www.michelinman.com/auto/manufacturers/mercedes-benz/glk250,9,27,33.33%,9.96
https://www.michelinman.com/motorcycle/manufacturers/bmw/f-900-gs-adventure/f-900-gs-adventure,9,23,39.13%,6.3
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/z1000/z1000,9,20,45%,5.8
https://www.michelinman.com/auto/manufacturers/nissan/titan,8,739,1.08%,29.68
https://www.michelinman.com/auto/manufacturers/mclaren,8,710,1.13%,11.18
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/flstc-heritage-softail-classic,8,541,1.48%,20.55
https://www.michelinman.com/motorcycle/manufacturers/yamaha/x-max-300,8,481,1.66%,13.52
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/ninja-400r/ninja-400r,8,469,1.71%,25.28
https://www.michelinman.com/auto/manufacturers/mercedes-benz/c450-amg,8,468,1.71%,51.45
https://www.michelinman.com/auto/manufacturers/chevrolet/express-1500,8,455,1.76%,19.02
https://www.michelinman.com/auto/manufacturers/chrysler/crossfire,8,445,1.8%,32.33
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/xl-1200-sportster/xl-1200-sportster,8,391,2.05%,13.76
https://www.michelinman.com/auto/manufacturers/smart/fortwo,8,368,2.17%,18.69
https://www.michelinman.com/motorcycle/manufacturers/yamaha/mio-m3-125-cw,8,342,2.34%,8.99
https://www.michelinman.com/auto/manufacturers/infiniti/m37,8,342,2.34%,32.72
https://www.michelinman.com/auto/manufacturers/honda/crosstour,8,307,2.61%,27.5
https://www.michelinman.com/motorcycle/manufacturers/honda/wave-125-i,8,304,2.63%,11.79
https://www.michelinman.com/motorcycle/manufacturers/suzuki/vz-800-marauder/vz-800-marauder,8,282,2.84%,22.49
https://www.michelinman.com/motorcycle/manufacturers/honda/vtx-1300-c/vtx-1300-c,8,191,4.19%,16.15
https://www.michelinman.com/motorcycle/manufacturers/honda/cbr300r,8,180,4.44%,12.47
https://www.michelinman.com/motorcycle/manufacturers/honda/pcx150,8,173,4.62%,15.98
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/flhxs-street-glide-special/flhxs-street-glide-special,8,154,5.19%,10.68
https://www.michelinman.com/auto/manufacturers/mercedes-benz/ml320,8,147,5.44%,15.6
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/flhp-police-road-king/flhp-police-road-king,8,146,5.48%,21.72
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/vn-800-vulcan/vn-800-vulcan,8,132,6.06%,18.8
https://www.michelinman.com/motorcycle/manufacturers/suzuki/gsx-r1000,8,117,6.84%,7.77
https://www.michelinman.com/motorcycle/manufacturers/honda/cbr650r,8,106,7.55%,7.59
https://www.michelinman.com/auto/manufacturers/ford/e-150-econoline,8,97,8.25%,32.74
https://www.michelinman.com/auto/manufacturers/bmw/135i,8,70,11.43%,17.36
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/flhtc-electra-glide-classic/flhtc-electra-glide-classic,8,66,12.12%,24.82
https://www.michelinman.com/auto/manufacturers/audi/s6,8,65,12.31%,12.28
https://www.michelinman.com/auto/manufacturers/porsche/carrera-gt,8,61,13.11%,16.57
https://www.michelinman.com/auto/manufacturers/infiniti/jx35,8,61,13.11%,30.84
https://www.michelinman.com/auto/manufacturers/volvo/v70,8,53,15.09%,16.96
https://www.michelinman.com/motorcycle/manufacturers/honda/nss-300-forza,8,52,15.38%,9.33
https://www.michelinman.com/motorcycle/manufacturers/kymco/ak-550/ak-550,8,52,15.38%,18.6
https://www.michelinman.com/motorcycle/manufacturers/bajaj,8,48,16.67%,6.54
https://www.michelinman.com/auto/manufacturers/mercedes-benz/glb35-amg,8,48,16.67%,38.23
https://www.michelinman.com/auto/manufacturers/ferrari/488-gtb,8,44,18.18%,16.34
https://www.michelinman.com/auto/manufacturers/ferrari/812-superfast,8,43,18.6%,25.05
https://www.michelinman.com/auto/manufacturers/ford/e-250,8,39,20.51%,13.28
https://www.michelinman.com/auto/manufacturers/bmw/m8-gran-coupe,8,33,24.24%,21.79
https://www.michelinman.com/auto/manufacturers/porsche/718-cayman,8,31,25.81%,10.74
https://www.michelinman.com/auto/manufacturers/gmc/hummer-ev,8,30,26.67%,14.87
https://www.michelinman.com/motorcycle/manufacturers/indian/chief-dark-horse,8,27,29.63%,13.41
https://www.michelinman.com/auto/manufacturers/mercedes-benz/amg-gt-s,8,16,50%,4.25
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/,7,1630,0.43%,13.5
https://www.michelinman.com/auto/manufacturers/mercedes-benz/eqe-500-suv,7,1500,0.47%,8.86
https://www.michelinman.com/auto/manufacturers/bmw/328i-xdrive,7,1155,0.61%,33.73
https://www.michelinman.com/motorcycle/manufacturers/suzuki/burgman-650/burgman-650,7,844,0.83%,33.86
https://www.michelinman.com/auto/manufacturers/mclaren/mp4-12c,7,751,0.93%,62.87
https://www.michelinman.com/motorcycle/manufacturers/yamaha/fz-07/fz-07,7,449,1.56%,21.79
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/flhtkl-electra-glide-ultra-limited-low,7,422,1.66%,9.12
https://www.michelinman.com/auto/manufacturers/tesla?tsFormate=MMYO/model-y,7,412,1.7%,11.96
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/fxdf-dyna-fat-bob,7,395,1.77%,12.72
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/vn-900-classic-lt,7,337,2.08%,11.46
https://www.michelinman.com/motorcycle/manufacturers/yamaha/yz450f/yz450f,7,316,2.22%,11.78
https://www.michelinman.com/motorcycle/manufacturers/suzuki/gsx-r750,7,313,2.24%,8.27
https://www.michelinman.com/auto/manufacturers/bmw/m6,7,312,2.24%,31.86
https://www.michelinman.com/auto/manufacturers/audi/r8,7,276,2.54%,16.89
https://www.michelinman.com/motorcycle/manufacturers/ktm/390-duke,7,254,2.76%,22.04
https://www.michelinman.com/auto/manufacturers/lincoln/mkt,7,236,2.97%,24.76
https://www.michelinman.com/auto/manufacturers/mercury/milan,7,207,3.38%,21.64
https://www.michelinman.com/motorcycle/manufacturers/yamaha/yzf-600-r-thundercat/yzf-600-r-thundercat,7,200,3.5%,36.56
https://www.michelinman.com/auto/manufacturers/maserati/granturismo,7,199,3.52%,18.12
https://www.michelinman.com/motorcycle/manufacturers/indian/chief-vintage,7,189,3.7%,34.95
https://www.michelinman.com/auto/manufacturers/saab,7,180,3.89%,22.14
https://www.michelinman.com/auto/manufacturers/hyundai/genesis-coupe,7,173,4.05%,24.71
https://www.michelinman.com/auto/manufacturers/infiniti/q70,7,173,4.05%,29.52
https://www.michelinman.com/motorcycle/manufacturers/suzuki/raider-r150/raider-r150,7,150,4.67%,14.84
https://www.michelinman.com/motorcycle/manufacturers/honda/beat/beat,7,135,5.19%,11.86
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/xg500-street-500,7,129,5.43%,10.51
https://www.michelinman.com/auto/manufacturers/mercedes-benz/sl550,7,112,6.25%,44.42
https://www.michelinman.com/auto/manufacturers/acura/rlx,7,99,7.07%,22.38
https://www.michelinman.com/motorcycle/manufacturers/triumph/bonneville-t100,7,96,7.29%,8.68
https://www.michelinman.com/motorcycle/manufacturers/honda/t600-silver-wing/t600-silver-wing,7,88,7.95%,16.38
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/xl1200c-sportster-1200-custom/xl1200c-sportster-1200-custom,7,87,8.05%,19.23
https://www.michelinman.com/auto/manufacturers/ford/transit-150,7,77,9.09%,8.43
https://www.michelinman.com/motorcycle/manufacturers/yamaha/yz250f/yz250f,7,67,10.45%,9.15
https://www.michelinman.com/auto/manufacturers/mercedes-benz/cls63-amg,7,64,10.94%,27.39
https://www.michelinman.com/motorcycle/manufacturers/honda/crf150f/crf150f,7,61,11.48%,18.97
https://www.michelinman.com/auto/manufacturers/ford/excursion,7,61,11.48%,20.08
https://www.michelinman.com/auto/manufacturers/lotus,7,53,13.21%,27.34
https://www.michelinman.com/auto/manufacturers/scion/iq,7,48,14.58%,18.46
https://www.michelinman.com/motorcycle/manufacturers/moto-guzzi/v85-tt/v85-tt,7,44,15.91%,5.59
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/vrscdx-night-rod-special/vrscdx-night-rod-special,7,43,16.28%,24.63
https://www.michelinman.com/motorcycle/manufacturers/bmw/g-310-r,7,41,17.07%,8.93
https://www.michelinman.com/auto/manufacturers/mercedes-benz/300td,7,41,17.07%,34.34
https://www.michelinman.com/auto/manufacturers/pontiac/solstice,7,38,18.42%,33.53
https://www.michelinman.com/auto/manufacturers/infiniti/fx37,7,36,19.44%,17.11
https://www.michelinman.com/auto/manufacturers/mercedes-benz/slc300,7,35,20%,26
https://www.michelinman.com/auto/manufacturers/volkswagen/vanagon,7,34,20.59%,33.97
https://www.michelinman.com/motorcycle/manufacturers/triumph/tiger-sport-660,7,33,21.21%,11.09
https://www.michelinman.com/auto/manufacturers/mercedes-benz/eqs-580-suv,7,32,21.88%,14.12
https://www.michelinman.com/auto/manufacturers/mercedes-benz/amg-gt-r,7,16,43.75%,14.12
https://www.michelinman.com/auto/manufacturers/dodge/ram-1500-laramie,6,2220,0.27%,12.26
https://www.michelinman.com/auto/manufacturers/mercedes-benz/sl450,6,1338,0.45%,10.21
https://www.michelinman.com/auto/manufacturers/ferrari/488-pista-spider,6,880,0.68%,53.1
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/fltrxs-road-glide-special,6,576,1.04%,14.32
https://www.michelinman.com/auto/manufacturers/hummer/h2,6,547,1.1%,14.78
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/fxdwg-dyna-wide-glide,6,416,1.44%,27.16
https://www.michelinman.com/auto/manufacturers/hyundai/equus,6,381,1.57%,44.27
https://www.michelinman.com/auto/manufacturers/mercedes-benz/s55-amg,6,376,1.6%,33.78
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/livewire/livewire,6,285,2.11%,70.49
https://www.michelinman.com/auto/manufacturers/volkswagen/golf-alltrack,6,242,2.48%,16.51
https://www.michelinman.com/auto/manufacturers/honda/civic-del-sol,6,219,2.74%,26.87
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/klx-140-slash-140l/klx-140-slash-140l,6,185,3.24%,19.17
https://www.michelinman.com/auto/manufacturers/yugo,6,149,4.03%,43.85
https://www.michelinman.com/auto/manufacturers/ford/f-250-super-duty-xl,6,134,4.48%,19.01
https://www.michelinman.com/auto/manufacturers/hyundai/elantra-gt,6,129,4.65%,36.8
https://www.michelinman.com/motorcycle/manufacturers/bmw/r-1200-gs-adventure/r-1200-gs-adventure,6,84,7.14%,14.85
https://www.michelinman.com/auto/manufacturers/toyota/celica,6,73,8.22%,28.45
https://www.michelinman.com/auto/manufacturers/acura/nsx,6,70,8.57%,21.01
https://www.michelinman.com/auto/manufacturers/hyundai/kona-n,6,68,8.82%,45.21
https://www.michelinman.com/auto/manufacturers/volvo/c70,6,66,9.09%,11.91
https://www.michelinman.com/auto/manufacturers/mercedes-benz/eqe-350-suv,6,66,9.09%,21.59
https://www.michelinman.com/auto/manufacturers/bmw/i8,6,65,9.23%,15.94
https://www.michelinman.com/auto/manufacturers/ferrari/458-italia,6,64,9.38%,19.23
https://www.michelinman.com/motorcycle/manufacturers/bmw/g-310-gs/g-310-gs,6,63,9.52%,9.79
https://www.michelinman.com/auto/manufacturers/mazda/miata,6,63,9.52%,30.38
https://www.michelinman.com/motorcycle/manufacturers/honda/crf110f/crf110f,6,60,10%,10.23
https://www.michelinman.com/auto/manufacturers/jaguar/f-type,6,55,10.91%,13.93
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/ninja-1000-sx,6,55,10.91%,17.96
https://www.michelinman.com/auto/manufacturers/lexus/nx250,6,53,11.32%,22.77
https://www.michelinman.com/auto/manufacturers/hyundai/azera,6,46,13.04%,12.26
https://www.michelinman.com/auto/manufacturers/hyundai/veloster-n,6,45,13.33%,21.42
https://www.michelinman.com/auto/manufacturers/aston-martin/db11,6,44,13.64%,28.64
https://www.michelinman.com/auto/manufacturers/mercedes-benz/gle400,6,44,13.64%,28.91
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/zrx-1200-all/zrx-1200-all,6,40,15%,17.2
https://www.michelinman.com/auto/manufacturers/hyundai/venue,6,38,15.79%,8.13
https://www.michelinman.com/motorcycle/manufacturers/bmw/r-1250-rt/r-1250-rt,6,38,15.79%,13.87
https://www.michelinman.com/auto/manufacturers/lexus/nx350h,6,35,17.14%,14.14
https://www.michelinman.com/auto/manufacturers/bmw/228i-gran-coupe,6,35,17.14%,18.8
https://www.michelinman.com/auto/manufacturers/ferrari/360,6,34,17.65%,16.94
https://www.michelinman.com/auto/manufacturers/ford/ranger-xlt,6,34,17.65%,23.82
https://www.michelinman.com/auto/manufacturers/mercedes-benz/gls550,6,32,18.75%,23.25
https://www.michelinman.com/auto/manufacturers/mercedes-benz/g500,6,32,18.75%,24.91
https://www.michelinman.com/auto/manufacturers/porsche/944,6,31,19.35%,10.19
https://www.michelinman.com/motorcycle/manufacturers/bmw/f-900-xr/f-900-xr,6,31,19.35%,11.97
https://www.michelinman.com/motorcycle/manufacturers/bmw/r-ninet-scrambler/r-ninet-scrambler,6,29,20.69%,17.1
https://www.michelinman.com/motorcycle/manufacturers/honda/nc-700-x,6,28,21.43%,17.04
https://www.michelinman.com/motorcycle/manufacturers/honda/cb500x,6,27,22.22%,11.81
https://www.michelinman.com/auto/manufacturers/audi/sq7,6,25,24%,7.92
https://www.michelinman.com/auto/manufacturers/bmw/320i-xdrive,6,25,24%,18.96
https://www.michelinman.com/motorcycle/manufacturers/triumph/rocket-3-r/rocket-3-r,6,24,25%,6.38
https://www.michelinman.com/motorcycle/manufacturers/suzuki/gixxer-250/gixxer-250,6,24,25%,24.17
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/fltruse-cvo-road-glide/fltruse-cvo-road-glide,6,23,26.09%,7.17
https://www.michelinman.com/motorcycle/manufacturers/kymco/people-150,6,23,26.09%,10.35
https://www.michelinman.com/auto/manufacturers/jaguar/i-pace,6,22,27.27%,7.73
https://www.michelinman.com/motorcycle/manufacturers/mv-agusta/f3-800-rc/f3-800-rc,6,22,27.27%,18.59
https://www.michelinman.com/motorcycle/manufacturers/honda/vt-700-c-shadow-us/vt-700-c-shadow-us,6,22,27.27%,28.95
https://www.michelinman.com/auto/manufacturers/ferrari/812-gts,6,21,28.57%,21.67
https://www.michelinman.com/motorcycle/manufacturers/suzuki/van-van-200/van-van-200,6,20,30%,10.5
https://www.michelinman.com/auto/manufacturers/mitsubishi/endeavor,6,20,30%,17.1
https://www.michelinman.com/motorcycle/manufacturers/triumph/bonneville-speedmaster/bonneville-speedmaster,6,19,31.58%,10.89
https://www.michelinman.com/auto/manufacturers/lexus/ls400?tsOpen,6,17,35.29%,13.24
https://www.michelinman.com/motorcycle/manufacturers/honda/nt-700v-deauville,6,17,35.29%,15.82
https://www.michelinman.com/auto/manufacturers/infiniti/qx55,6,12,50%,4.92
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/fxdc-dyna-super-glide-custom/fxdc-dyna-super-glide-custom,5,1821,0.27%,52.08
https://www.michelinman.com/auto/manufacturers/dodge/ram-1500-slt,5,552,0.91%,46.23
https://www.michelinman.com/motorcycle/manufacturers/honda/ctx-700-dct/ctx-700-dct,5,441,1.13%,36.17
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/z900,5,433,1.15%,12.96
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/ninja-zx-10r,5,413,1.21%,12.62
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/fxdl-dyna-low-rider,5,364,1.37%,24.35
https://www.michelinman.com/motorcycle/manufacturers/bmw/r-1200-gs,5,337,1.48%,19.44
https://www.michelinman.com/auto/manufacturers/jaguar/xf,5,336,1.49%,22.54
https://www.michelinman.com/motorcycle/manufacturers/harley-davidson/flhtcu-and-i-electra-glide-ultra-classic,5,335,1.49%,12.75
https://www.michelinman.com/auto/manufacturers/gmc/envoy,5,312,1.6%,28.47
https://www.michelinman.com/auto/manufacturers/hummer,5,309,1.62%,33.64
https://www.michelinman.com/auto/manufacturers/mclaren/senna,5,244,2.05%,10.56
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/ninja-zx-6r-636,5,235,2.13%,13.36
https://www.michelinman.com/motorcycle/manufacturers/kawasaki/z650,5,232,2.16%,10.55
https://www.michelinman.com/motorcycle/manufacturers/yamaha/yzf-r3-abs/yzf-r3-abs,5,228,2.19%,18.85
https://www.michelinman.com/motorcycle/manufacturers/yamaha/xt-1200-z-super-tenere-worldcrosser/xt-1200-z-super-tenere-worldcrosser,5,228,2.19%,21.48
https://www.michelinman.com/motorcycle/manufacturers/honda/vf-750-c-magna-v45-us/vf-750-c-magna-v45-us,5,200,2.5%,17.84
https://www.michelinman.com/motorcycle/manufacturers/benelli/naked-100/naked-100,5,193,2.59%,9.65
https://www.michelinman.com/auto/manufacturers/srt,5,155,3.23%,8.88
https://www.michelinman.com/auto/manufacturers/infiniti/ex35,5,114,4.39%,19.14
